,Income,Complain,Response,Age,FamilySize,MntWines_transformed,MntFruits_transformed,MntMeatProducts_transformed,MntFishProducts_transformed,MntSweetProducts_transformed,MntGoldProds_transformed,NumDealsPurchases_transformed,NumWebPurchases_transformed,NumCatalogPurchases_transformed,NumStorePurchases_transformed,NumWebVisitsMonth_transformed,Total_Purchases_transformed,Total_Num_Purchases,Purchases_Ratio_transformed,Customer_Since_Days,Education_Ordinal,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,campaign,clusters
611,45006.0,0,0,81.0,1,12.727922061357855,3.258096538021482,3.9889840465642745,2.833213344056216,0.0,2.755958452311349,0.5882451831640778,1.7320508075688772,0.6931471805599453,2.0794415416798357,3,9.505114775236809,12,3.2991120495369763,4494,4,0,0,0,1,0,3
612,18978.0,0,0,52.0,3,1.4142135623730951,2.1972245773362196,0.6931471805599453,1.6094379124341003,2.0794415416798357,3.2584741907940002,0.5882451831640778,1.0,0.0,1.3862943611198906,8,5.094992645143979,5,2.063825662977342,4713,1,1,0,0,0,0,0
613,22574.0,0,0,58.0,5,5.0,0.0,2.1972245773362196,1.0986122886681096,0.0,1.1700492300726517,0.8507320179995681,1.4142135623730951,0.0,1.3862943611198906,7,5.094992645143979,7,1.7995370092356198,4392,3,1,0,0,0,0,0
614,48240.0,0,1,56.0,1,19.72308292331602,4.5217885770490405,5.517452896464707,4.174387269895637,3.912023005428146,4.655627648395383,1.0079085503151255,2.449489742783178,1.3862943611198906,2.639057329615259,5,13.062113334980541,25,3.8682822329419646,4745,5,0,1,0,0,1,4
615,45837.0,0,0,51.0,4,14.66287829861518,2.639057329615259,4.477336814478207,2.8903717578961645,2.8903717578961645,3.8855743863590035,1.1951707873764992,2.449489742783178,1.0986122886681096,1.791759469228055,7,10.432825202382164,18,3.2535769183645744,4486,3,1,0,0,0,0,1
616,35791.0,0,0,60.0,4,5.196152422706632,0.0,1.791759469228055,0.0,0.0,1.5013172182894283,0.8507320179995681,1.0,0.0,1.3862943611198906,8,4.992954335483651,6,1.8696608669764667,4567,4,0,1,0,0,0,0
617,117416.25,0,0,49.0,4,9.219544457292887,0.6931471805599453,2.833213344056216,1.0986122886681096,0.6931471805599453,1.1700492300726517,0.0,0.0,0.0,0.6931471805599453,1,7.269343661009111,1,4.400110844398962,4539,5,0,0,1,0,0,0
618,54162.0,0,0,47.0,3,2.23606797749979,1.9459101490553132,2.3978952727983707,1.9459101490553132,1.791759469228055,2.755958452311349,0.5882451831640778,1.0,0.0,1.3862943611198906,4,5.331961130152424,5,2.1848496260522903,4616,3,0,0,0,1,0,3
619,30522.0,0,0,65.0,3,13.379088160259652,2.1972245773362196,4.430816798843313,2.995732273553991,2.4849066497880004,3.996964173555932,1.1951707873764992,1.0,1.0986122886681096,2.302585092994046,2,10.05653338878428,17,3.165433784056265,4829,4,1,0,0,0,0,1
620,54456.0,0,0,64.0,3,18.76166303929372,0.0,3.332204510175204,2.3978952727983707,0.0,3.2584741907940002,1.0079085503151255,2.449489742783178,0.6931471805599453,2.0794415416798357,6,10.660183834737333,17,3.401449451069322,4501,5,1,0,0,0,0,1
621,31632.0,0,0,54.0,1,4.123105625617661,2.1972245773362196,2.5649493574615367,2.4849066497880004,2.772588722239781,4.292023538211421,0.5882451831640778,1.4142135623730951,0.6931471805599453,1.0986122886681096,7,7.003710586433045,6,2.8557145216582946,4498,3,0,1,0,0,0,0
622,72298.0,0,0,76.0,1,25.0,3.58351893845611,5.135798437050262,4.07753744390572,2.8903717578961645,4.422065820686076,0.5882451831640778,2.0,1.3862943611198906,1.9459101490553132,1,13.269538957403645,14,4.587255277122521,4259,3,0,0,0,1,2,3
623,36975.0,0,0,47.0,2,3.1622776601683795,1.9459101490553132,2.4849066497880004,0.0,1.6094379124341003,1.1700492300726517,0.5882451831640778,1.0,0.0,1.3862943611198906,7,4.88613225440435,5,1.95692779090906,4331,2,0,1,0,0,0,0
624,72635.0,0,0,70.0,2,19.748417658131498,3.1354942159291497,5.780743515792329,4.653960350157523,3.58351893845611,6.179404820866174,0.5882451831640778,2.449489742783178,2.1972245773362196,1.9459101490553132,3,13.415842771142916,21,4.185474350776623,4539,2,1,0,0,0,1,2
625,13624.0,0,0,49.0,3,3.1622776601683795,1.0986122886681096,2.772588722239781,1.0986122886681096,0.6931471805599453,2.1775470687748153,0.8507320179995681,1.4142135623730951,0.0,1.3862943611198906,6,5.0445417347844534,7,1.7751693614069493,4673,3,1,0,0,0,0,0
626,84196.0,0,0,50.0,2,14.66287829861518,4.1588830833596715,6.230481447578482,5.44673737166631,3.4657359027997265,7.181524909928204,0.5882451831640778,2.8284271247461903,1.6094379124341003,2.0794415416798357,3,14.210283133944088,20,4.514547674618962,4539,3,0,1,0,0,0,2
627,70971.0,0,1,65.0,3,31.63858403911275,2.8903717578961645,6.35088571671474,4.543294782270004,4.836281906951478,3.4209038206936118,1.3073029980201587,3.3166247903554,2.4849066497880004,1.791759469228055,7,15.617928203584931,34,4.369677751624678,4794,3,0,0,1,0,1,1
628,34487.0,0,0,48.0,3,4.358898943540674,2.9444389791664403,3.5263605246161616,3.2188758248682006,0.6931471805599453,2.495491430582172,1.0079085503151255,1.7320508075688772,0.0,1.3862943611198906,9,7.1836289174181385,9,2.568925905175594,4809,5,0,0,0,0,0,0
629,28769.0,0,0,48.0,2,6.4031242374328485,1.791759469228055,4.867534450455582,2.3978952727983707,1.3862943611198906,1.5013172182894283,1.0079085503151255,2.0,0.6931471805599453,1.6094379124341003,9,8.649080340314827,12,2.939952929637014,4706,3,0,1,0,0,0,0
630,69084.0,0,0,55.0,3,34.36568055487916,4.68213122712422,5.298317366548036,3.6888794541139363,3.4339872044851463,4.19937394532536,0.8507320179995681,2.6457513110645907,1.3862943611198906,2.639057329615259,8,15.098683731477118,25,4.556281274488809,4370,5,1,0,0,0,0,2
631,65488.0,0,0,67.0,2,24.55605831561735,3.828641396489095,5.337538079701318,3.6109179126442243,2.9444389791664403,5.0741668869989205,0.5882451831640778,1.7320508075688772,1.6094379124341003,1.9459101490553132,1,13.353785198272984,14,4.617495532699266,4164,5,0,0,1,0,0,2
632,62466.0,0,0,55.0,3,11.357816691600547,4.867534450455582,5.560681631015528,5.1298987149230735,4.804021044733257,5.75785793886962,1.1951707873764992,2.449489742783178,1.3862943611198906,2.5649493574615367,4,13.088170923544242,26,3.8340511871705676,4313,2,1,0,0,0,0,2
633,32218.0,0,1,65.0,1,3.1622776601683795,3.2188758248682006,2.772588722239781,2.639057329615259,0.6931471805599453,4.19937394532536,0.5882451831640778,1.4142135623730951,0.6931471805599453,1.3862943611198906,7,6.956806452205674,7,2.6935642408766163,4282,2,0,1,0,0,2,0
634,83917.0,0,1,52.0,1,22.67156809750927,3.1354942159291497,6.597145701886651,3.7612001156935624,5.293304824724492,5.677403564324688,0.5882451831640778,2.449489742783178,2.0794415416798357,2.0794415416798357,3,15.100986815476812,21,4.757761720901679,4585,3,0,1,0,0,1,4
635,46102.0,0,0,63.0,4,3.7416573867739413,0.0,0.6931471805599453,0.0,0.0,0.7211439965304158,0.5882451831640778,1.0,0.0,1.0986122886681096,7,3.6727049941335306,4,1.4847750992331896,4259,3,0,0,0,0,0,0
636,84574.0,0,0,73.0,1,19.672315572906,3.044522437723423,6.570882962339584,3.6635616461296463,4.007333185232471,6.907261820329469,0.5882451831640778,3.0,2.4849066497880004,2.4849066497880004,5,14.58359986996456,32,4.10621951778644,4538,3,0,1,0,0,0,2
637,56181.0,0,0,63.0,3,11.0,4.6443908991413725,4.248495242049359,2.1972245773362196,3.8066624897703196,4.89331211613905,0.5882451831640778,2.0,1.0986122886681096,2.0794415416798357,4,10.581203690532076,14,3.574479737000985,4685,3,1,0,0,0,0,1
638,63120.0,0,1,75.0,2,31.064449134018133,4.248495242049359,5.634789603169249,4.007333185232471,3.7376696182833684,5.459476812178553,1.1951707873764992,2.8284271247461903,1.6094379124341003,2.302585092994046,7,14.840164109987807,26,4.426504861169168,4787,4,0,0,0,0,1,4
639,73691.0,0,0,54.0,3,26.589471600616662,3.091042453358316,5.5254529391317835,4.454347296253507,3.784189633918261,5.549767172736039,0.8507320179995681,2.449489742783178,1.0986122886681096,2.1972245773362196,2,14.043066148531373,18,4.576743306261901,4383,3,1,0,0,0,1,2
640,63381.0,0,0,65.0,3,23.895606290697042,3.9318256327243257,4.962844630259907,3.5263605246161616,3.9318256327243257,6.863271298866594,1.1155245851841542,2.0,1.791759469228055,2.639057329615259,2,13.497144128453062,26,3.97525125258182,4780,3,0,0,1,0,0,2
641,76140.0,0,0,77.0,2,24.20743687382041,4.204692619390966,6.483107351457199,2.8903717578961645,0.0,3.996964173555932,0.5882451831640778,2.23606797749979,2.302585092994046,1.9459101490553132,2,14.513068014146969,21,4.561614388544178,4195,5,0,0,1,0,0,2
642,62859.0,0,0,66.0,2,32.60368077380221,4.499809670330265,4.634728988229636,2.833213344056216,2.5649493574615367,3.942219009205508,1.1155245851841542,3.0,1.6094379124341003,1.9459101490553132,6,14.40370637051226,23,4.421168936666073,4694,5,0,0,0,0,0,2
643,45906.0,0,0,61.0,2,17.46424919657298,1.3862943611198906,3.332204510175204,1.6094379124341003,1.3862943611198906,6.6891182162211535,0.8507320179995681,2.23606797749979,1.6094379124341003,1.6094379124341003,5,11.198992540428454,15,3.7419152932547615,4566,3,0,1,0,0,1,1
644,77632.0,0,1,78.0,2,34.64101615137755,4.663439094112067,6.6320017773956295,0.0,3.7612001156935624,6.7251872333838225,0.5882451831640778,2.0,1.0986122886681096,1.9459101490553132,2,16.420096994639486,13,5.748895704365665,4624,4,0,0,1,0,3,4
645,46463.0,0,0,54.0,4,12.767145334803704,1.0986122886681096,3.713572066704308,2.1972245773362196,2.4849066497880004,2.870754761367957,1.3073029980201587,1.7320508075688772,0.6931471805599453,1.9459101490553132,6,9.178898416150258,17,2.8148486346563786,4463,5,1,0,0,0,0,1
646,105471.0,0,1,55.0,2,31.76476034853718,5.204006687076795,4.653960350157523,5.313205979041787,3.091042453358316,7.3370447582174405,0.0,3.0,2.1972245773362196,2.639057329615259,3,15.405768702508293,30,4.446083348549467,4672,3,0,0,1,0,3,4
647,55282.0,0,0,55.0,2,11.180339887498949,1.9459101490553132,4.304065093204169,2.1972245773362196,1.6094379124341003,3.5680536426006797,0.5882451831640778,1.7320508075688772,0.6931471805599453,1.9459101490553132,4,9.178898416150258,11,3.2508765681078233,4346,4,0,0,0,0,0,1
648,78710.0,0,0,48.0,3,26.851443164195103,0.0,5.030437921392435,4.787491742782046,3.9318256327243257,4.955678937316531,1.0079085503151255,2.6457513110645907,1.9459101490553132,2.5649493574615367,4,13.779067855719704,28,3.98863050430531,4185,4,1,0,0,0,0,1
649,66886.0,0,0,67.0,3,17.74823934929885,1.6094379124341003,4.143134726391533,3.7376696182833684,3.4657359027997265,6.71323682619843,0.8507320179995681,2.6457513110645907,0.6931471805599453,2.0794415416798357,5,11.830236161356588,17,3.846238029253228,4434,3,0,0,1,0,0,1
650,98777.0,0,0,65.0,1,31.622776601683793,2.995732273553991,6.568077911411976,4.836281906951478,4.7535901911063645,4.54283261840023,0.0,2.0,1.9459101490553132,2.302585092994046,1,15.978851801211041,19,5.160942867065913,4280,4,0,1,0,0,1,2
651,29103.0,0,0,40.0,3,4.0,0.0,2.8903717578961645,1.9459101490553132,1.3862943611198906,2.1775470687748153,0.8507320179995681,1.0,0.0,1.3862943611198906,9,5.588023321446661,6,2.164982471809589,4819,3,0,0,1,0,0,0
652,67445.0,0,0,51.0,3,27.51363298439521,4.394449154672439,5.384495062789089,3.4011973816621555,4.394449154672439,2.870754761367957,1.1951707873764992,3.0,1.9459101490553132,2.5649493574615367,6,14.028335942148749,32,3.9230171287827136,4834,3,1,0,0,0,0,2
653,50616.0,0,0,75.0,3,5.477225575051661,1.0986122886681096,3.258096538021482,0.0,0.6931471805599453,2.631507648133894,0.5882451831640778,1.0,0.6931471805599453,1.6094379124341003,2,6.256908634060786,7,2.3604575441142024,4225,5,0,0,1,0,0,0
654,49431.0,0,0,70.0,2,14.798648586948742,1.3862943611198906,4.61512051684126,3.295836866004329,0.0,3.4209038206936118,0.8507320179995681,2.6457513110645907,0.6931471805599453,1.791759469228055,8,10.37163779233184,15,3.419532638056331,4843,3,0,0,0,0,0,1
655,117416.25,0,0,50.0,1,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.7211439965304158,0.0,0.0,0.0,0.0,0,2.3204363797411656,0,2.03801863653495,4290,3,0,0,0,0,0,0
656,61278.0,0,0,72.0,3,10.535653752852738,1.3862943611198906,3.367295829986474,1.0986122886681096,1.9459101490553132,3.2584741907940002,0.8507320179995681,1.7320508075688772,0.6931471805599453,1.6094379124341003,6,8.286849882379807,10,2.9620741694883956,4324,3,0,0,1,0,0,1
657,26490.0,0,0,67.0,2,6.708203932499369,3.8712010109078907,3.970291913552122,3.091042453358316,3.044522437723423,3.942219009205508,0.8507320179995681,1.7320508075688772,0.6931471805599453,1.791759469228055,6,8.888994309786472,11,3.128110361400436,4793,2,0,0,1,0,0,1
658,73059.0,0,0,78.0,3,20.248456731316587,4.727387818712341,6.042632833682381,0.0,4.418840607796598,5.505177913131923,0.5882451831640778,3.0,1.3862943611198906,2.639057329615259,4,13.78845472556044,26,4.074741173297203,4450,5,0,0,1,0,0,2
659,46734.0,0,0,59.0,4,10.0,0.6931471805599453,3.6888794541139363,1.9459101490553132,0.6931471805599453,5.614687759830611,1.1155245851841542,1.7320508075688772,1.0986122886681096,1.3862943611198906,6,9.043076875433961,12,3.1064445314906655,4399,5,0,1,0,0,1,1
660,56253.0,0,0,62.0,3,22.561028345356956,0.0,4.189654742026425,2.0794415416798357,2.4849066497880004,1.9869675793853157,1.1155245851841542,2.6457513110645907,1.0986122886681096,2.302585092994046,6,11.81995201057322,22,3.5639740815759664,4717,3,0,0,1,0,0,1
661,19986.0,0,0,40.0,3,1.7320508075688772,1.9459101490553132,1.791759469228055,0.0,1.0986122886681096,2.1775470687748153,0.5882451831640778,0.0,0.0,1.3862943611198906,7,4.183740463729824,4,1.7552922688588775,4375,3,1,0,0,0,0,0
662,58330.0,0,0,50.0,2,21.095023109728988,3.9889840465642745,5.365976015021851,4.653960350157523,4.59511985013459,6.7722841095129755,0.5882451831640778,2.449489742783178,1.6094379124341003,2.639057329615259,4,13.690417518386134,24,4.130966708944829,4334,3,0,0,0,1,0,3
663,25965.0,0,0,45.0,2,1.4142135623730951,1.0986122886681096,2.4849066497880004,3.7376696182833684,2.0794415416798357,2.870754761367957,0.5882451831640778,1.4142135623730951,0.0,1.3862943611198906,8,6.464512681856805,6,2.5955535453511636,4808,1,1,0,0,0,0,0
664,14661.0,0,0,69.0,2,2.0,0.6931471805599453,2.4849066497880004,1.9459101490553132,1.0986122886681096,1.1700492300726517,0.5882451831640778,1.0,0.0,1.3862943611198906,6,4.466048793974439,5,1.74184507501742,4692,4,0,0,1,0,0,0
665,18690.0,0,0,66.0,2,2.449489742783178,0.6931471805599453,2.0794415416798357,3.1780538303479458,1.6094379124341003,3.5680536426006797,0.5882451831640778,1.0,0.6931471805599453,1.0986122886681096,8,6.030876175550426,5,2.538776839885174,4696,3,1,0,0,0,0,0
666,45068.0,0,0,51.0,3,3.7416573867739413,0.0,1.3862943611198906,0.0,0.0,1.5013172182894283,0.5882451831640778,1.0,0.0,1.0986122886681096,7,4.027075458999494,4,1.6721097575206394,4557,5,0,0,1,0,0,0
667,21063.0,0,0,38.0,2,1.0,2.3978952727983707,2.4849066497880004,2.995732273553991,1.3862943611198906,3.2584741907940002,0.8507320179995681,1.4142135623730951,0.0,1.3862943611198906,6,5.99686099167161,7,2.2354352001259987,4425,1,0,1,0,0,0,0
668,29187.0,0,0,57.0,3,5.0990195135927845,0.0,1.9459101490553132,0.0,0.0,1.1700492300726517,0.5882451831640778,1.0,0.0,1.3862943611198906,8,4.940172183000241,5,1.9845993114908211,4564,5,1,0,0,0,0,0
669,54690.0,0,0,54.0,4,10.535653752852738,2.833213344056216,3.6375861597263857,2.0794415416798357,2.302585092994046,3.4961959764758483,1.0079085503151255,1.7320508075688772,0.6931471805599453,1.791759469228055,3,8.739656045746157,12,2.978400676745452,4382,2,1,0,0,0,0,1
670,59304.0,0,0,61.0,3,20.445048300260872,4.127134385045092,6.061456918928017,4.394449154672439,3.9512437185814275,2.755958452311349,1.0079085503151255,2.6457513110645907,2.1972245773362196,2.3978952727983707,5,13.638894300010218,28,3.9410995828403363,4483,5,1,0,0,0,0,2
671,59247.0,0,0,63.0,3,18.083141320025124,2.302585092994046,4.812184355372417,2.995732273553991,2.70805020110221,5.75785793886962,1.1951707873764992,2.23606797749979,1.0986122886681096,2.302585092994046,6,11.699599395100117,21,3.5697837837152386,4381,4,0,1,0,0,0,1
672,66731.0,0,0,55.0,2,19.261360284258224,5.075173815233827,5.272999558563747,4.07753744390572,4.672828834461906,6.6523814753670125,1.1155245851841542,2.0,1.3862943611198906,1.9459101490553132,3,13.576862476548797,17,4.478858482287065,4803,3,0,0,0,1,0,3
673,77353.0,0,0,45.0,3,16.583123951777,4.0943445622221,4.68213122712422,4.248495242049359,4.624972813284271,5.211972210775783,0.8507320179995681,2.449489742783178,1.6094379124341003,2.1972245773362196,4,12.178225964949087,20,3.7979875017759896,4343,3,1,0,0,0,0,2
674,52614.0,0,0,50.0,2,28.089143810376278,0.0,4.962844630259907,2.5649493574615367,2.302585092994046,4.54283261840023,0.8507320179995681,1.4142135623730951,1.6094379124341003,2.1972245773362196,8,13.446520708649253,16,4.50091944305778,4723,5,0,1,0,0,0,1
675,26751.0,0,0,51.0,4,1.0,0.6931471805599453,1.791759469228055,0.0,1.3862943611198906,0.7211439965304158,0.5882451831640778,1.0,0.0,1.0986122886681096,8,3.1165853963081265,4,1.1956531796256256,4186,3,1,0,0,0,0,0
676,81300.0,0,1,62.0,3,31.68595903550972,2.5649493574615367,4.983606621708336,3.4965075614664802,2.5649493574615367,4.463281381508256,1.0079085503151255,3.1622776601683795,1.3862943611198906,1.791759469228055,5,14.221575600610423,21,4.462983757236393,4755,5,1,0,0,0,2,4
677,70337.0,0,0,46.0,1,13.674794331177344,4.406719247264253,5.0106352940962555,3.258096538021482,3.784189633918261,5.909064369058772,0.5882451831640778,1.4142135623730951,1.0986122886681096,2.5649493574615367,1,11.710220792066902,17,3.801395720382879,4326,3,0,1,0,0,0,2
678,36145.0,0,1,40.0,3,7.483314773547883,1.6094379124341003,4.343805421853684,2.8903717578961645,0.6931471805599453,3.4961959764758483,1.1155245851841542,2.0,0.6931471805599453,1.3862943611198906,9,8.38873205433739,12,2.828886509312427,4526,2,1,0,0,0,2,1
679,65295.0,0,0,45.0,1,19.1049731745428,3.4965075614664802,4.770684624465665,3.5553480614894135,4.709530201312334,2.1775470687748153,0.5882451831640778,1.7320508075688772,1.3862943611198906,2.639057329615259,2,12.15002454285185,20,3.787706158298068,4336,5,0,1,0,0,0,2
680,68118.0,0,0,62.0,2,24.392621835300936,3.1780538303479458,4.820281565605037,2.3978952727983707,3.1780538303479458,6.806891057261635,0.8507320179995681,2.8284271247461903,2.302585092994046,1.6094379124341003,6,13.230332399745746,23,4.01933999672931,4402,3,0,0,0,0,0,2
681,68743.0,0,0,58.0,1,33.645207682521445,4.90527477843843,5.953243334287785,5.170483995038151,4.90527477843843,6.301479974662077,0.5882451831640778,3.3166247903554,1.791759469228055,2.639057329615259,7,16.102382241900557,30,4.667015818799359,4816,3,0,0,0,0,0,2
682,41039.0,0,0,43.0,2,5.830951894845301,2.4849066497880004,4.927253685157205,5.19295685089021,4.127134385045092,4.7953935443868545,0.5882451831640778,2.8284271247461903,0.6931471805599453,1.791759469228055,8,11.081213029702166,15,3.696562462337262,4487,2,0,0,1,0,0,1
683,38946.0,0,0,70.0,3,10.770329614269007,1.9459101490553132,4.418840607796598,1.9459101490553132,1.9459101490553132,4.655627648395383,0.8507320179995681,1.7320508075688772,0.6931471805599453,1.9459101490553132,5,9.413770023927947,12,3.261248471040283,4396,3,0,0,1,0,0,1
684,65777.0,0,0,58.0,2,23.769728648009426,3.4965075614664802,6.077642243349034,3.367295829986474,3.4965075614664802,5.0741668869989205,0.5882451831640778,1.4142135623730951,2.1972245773362196,1.9459101490553132,1,13.944878933391198,17,4.607494776861009,4340,3,0,0,1,0,0,2
685,66476.0,0,0,49.0,2,19.28730152198591,2.9444389791664403,4.844187086458591,3.8712010109078907,3.8918202981106265,5.656733451070207,0.8507320179995681,2.23606797749979,1.0986122886681096,2.4849066497880004,4,12.26618025720986,20,3.8299929274835995,4627,5,0,0,0,0,0,2
686,86857.0,0,1,53.0,1,29.9833287011299,4.634728988229636,6.732210706467206,4.897839799950911,4.634728988229636,4.618846147019678,0.5882451831640778,2.23606797749979,1.9459101490553132,2.3978952727983707,2,16.175681703122077,22,5.052477234318987,4803,5,0,1,0,0,1,4
687,117416.25,0,0,43.0,2,7.416198487095663,2.833213344056216,7.392031567514591,2.8903717578961645,1.3862943611198906,1.7658223073046104,1.5208957066835742,0.0,3.367295829986474,0.6931471805599453,0,15.390688552497435,44,4.003916870530439,4842,5,1,0,0,0,0,2
688,77845.0,0,0,36.0,2,27.568097504180443,3.713572066704308,6.175867270105761,0.0,3.713572066704308,3.996964173555932,0.5882451831640778,1.7320508075688772,1.791759469228055,2.5649493574615367,1,14.507797291392626,21,4.55983916087483,4192,5,0,0,1,0,2,2
689,69476.0,0,0,56.0,2,16.1245154965971,4.465908118654584,6.327936783729195,4.1588830833596715,2.302585092994046,5.412603159917262,0.5882451831640778,2.0,1.9459101490553132,1.6094379124341003,2,13.625912369819307,15,4.636958770432222,4420,5,0,0,1,0,0,2
690,50611.0,0,1,65.0,2,21.42428528562855,0.0,3.2188758248682006,1.9459101490553132,0.0,1.7658223073046104,1.2572056880282088,2.0,1.791759469228055,2.0794415416798357,6,11.241431337441384,22,3.35041799022536,4781,5,0,0,0,0,2,1
691,61209.0,0,0,55.0,1,21.587033144922902,0.0,5.41610040220442,4.787491742782046,3.912023005428146,6.049033078735693,0.5882451831640778,2.23606797749979,1.3862943611198906,1.6094379124341003,2,13.332887103249059,13,4.692878496642205,4456,3,0,1,0,0,0,2
692,42315.0,0,0,67.0,3,8.18535277187245,2.772588722239781,4.394449154672439,2.8903717578961645,2.4849066497880004,5.697845884600377,1.0079085503151255,1.0,1.6094379124341003,1.6094379124341003,3,9.54489990535191,12,3.315568086569939,4500,4,0,0,1,0,0,1
693,13084.0,0,0,73.0,2,1.4142135623730951,0.0,2.0794415416798357,1.3862943611198906,2.0794415416798357,2.755958452311349,0.5882451831640778,1.0,0.0,1.3862943611198906,6,4.6559350443216445,5,1.8390257492933273,4387,1,0,0,1,0,0,0
694,47570.0,0,1,76.0,3,8.18535277187245,0.6931471805599453,3.044522437723423,0.0,1.0986122886681096,4.246340517171664,1.0079085503151255,1.4142135623730951,1.0986122886681096,1.0986122886681096,7,7.55009527922657,9,2.735226646587538,4544,4,0,0,0,1,1,3
695,61923.0,0,0,64.0,4,9.591663046625438,1.6094379124341003,2.9444389791664403,1.3862943611198906,1.3862943611198906,2.1775470687748153,0.5882451831640778,1.4142135623730951,0.6931471805599453,1.6094379124341003,3,7.643937132465174,8,2.8886295442221064,4486,4,1,0,0,0,0,0
696,34824.0,0,0,30.0,1,2.0,1.0986122886681096,2.4849066497880004,1.0986122886681096,0.0,1.7658223073046104,0.5882451831640778,1.0,0.0,1.0986122886681096,6,4.257898792109325,4,1.7947050387952017,4243,3,0,1,0,0,0,0
697,26518.0,0,1,76.0,3,4.47213595499958,0.6931471805599453,3.367295829986474,1.3862943611198906,1.3862943611198906,1.1700492300726517,1.0079085503151255,1.4142135623730951,0.0,1.3862943611198906,8,5.927404627075637,8,2.089067052287937,4595,5,0,1,0,0,1,0
698,45938.0,0,0,64.0,1,16.522711641858304,2.4849066497880004,5.187385805840755,4.143134726391533,4.430816798843313,4.151044557580065,0.8507320179995681,2.8284271247461903,1.6094379124341003,1.9459101490553132,6,12.015577252673557,20,3.7385626598698374,4386,3,0,1,0,0,0,2
699,78468.0,0,0,65.0,2,20.83266665599966,3.1354942159291497,5.963579343618446,4.653960350157523,3.1354942159291497,4.379822542311247,0.5882451831640778,3.1622776601683795,2.0794415416798357,2.3978952727983707,4,13.493788655041536,28,3.8916811500654793,4229,3,0,0,1,0,1,2
700,78901.0,0,0,52.0,2,17.916472867168917,2.4849066497880004,5.736572297479192,3.5263605246161616,3.295836866004329,4.379822542311247,1.0079085503151255,3.0,1.3862943611198906,1.791759469228055,4,12.466792326573547,20,3.9026537847168847,4433,3,0,0,0,0,0,2
701,71427.0,0,0,47.0,4,14.560219778561036,4.820281565605037,5.181783550292085,2.772588722239781,4.174387269895637,3.826884322778837,0.8507320179995681,2.8284271247461903,1.0986122886681096,2.1972245773362196,4,11.906479686541903,20,3.69852918821021,4257,3,1,0,0,0,0,1
702,71022.0,0,0,47.0,2,30.14962686336267,2.5649493574615367,5.631211781821365,0.0,2.5649493574615367,7.624619852695002,1.0079085503151255,2.23606797749979,1.0986122886681096,2.4849066497880004,8,14.781140565136232,21,4.651508945875393,4286,3,0,0,0,0,1,1
703,90247.0,0,1,37.0,1,34.40930106817051,3.4965075614664802,5.8664680569332965,3.091042453358316,2.833213344056216,3.3418078303211853,0.5882451831640778,1.7320508075688772,1.6094379124341003,2.0794415416798357,1,15.178589568580623,15,5.172085060093386,4209,4,0,1,0,0,4,4
704,41335.0,0,0,57.0,2,10.583005244258363,2.995732273553991,3.091042453358316,2.833213344056216,2.70805020110221,1.9869675793853157,1.0079085503151255,2.0,0.6931471805599453,1.6094379124341003,7,8.596093992132102,12,2.9174144765491246,4333,4,0,0,0,0,0,1
705,71952.0,0,0,39.0,3,25.612496949731394,4.394449154672439,6.1224928095143865,3.970291913552122,4.68213122712422,5.945039126187203,0.8507320179995681,2.8284271247461903,1.6094379124341003,2.1972245773362196,4,14.756310230518643,22,4.5899134748463934,4683,3,1,0,0,0,2,2
706,35682.0,0,0,55.0,2,4.795831523312719,0.0,2.1972245773362196,1.9459101490553132,1.0986122886681096,3.4961959764758483,0.5882451831640778,1.0,0.6931471805599453,1.3862943611198906,2,5.927404627075637,6,2.3326084341473647,4150,5,0,0,0,0,0,0
707,43185.0,0,0,74.0,2,23.173260452512935,1.9459101490553132,3.7612001156935624,2.833213344056216,1.9459101490553132,4.19937394532536,0.8507320179995681,3.0,1.3862943611198906,1.9459101490553132,8,12.020462017680371,20,3.7403518638406132,4593,3,0,0,0,0,0,1
708,66375.0,0,0,77.0,3,26.68332812825267,0.0,3.828641396489095,0.0,0.0,7.191006353147152,1.0079085503151255,1.4142135623730951,1.6094379124341003,1.791759469228055,7,13.301336805673643,14,4.598679436070551,4368,5,0,0,1,0,1,1
709,35178.0,0,1,54.0,3,4.795831523312719,0.6931471805599453,2.639057329615259,1.0986122886681096,1.0986122886681096,3.4961959764758483,0.5882451831640778,1.0,0.6931471805599453,1.0986122886681096,7,5.99686099167161,5,2.521687064247175,4683,4,1,0,0,0,2,0
710,25252.0,0,0,39.0,3,1.0,1.3862943611198906,1.6094379124341003,1.0986122886681096,1.0986122886681096,2.1775470687748153,0.5882451831640778,1.0,0.0,1.0986122886681096,8,3.857590651251288,4,1.5823278271807129,4500,3,1,0,0,0,0,0
711,55250.0,0,0,60.0,2,25.768197453450252,4.07753744390572,4.430816798843313,3.4965075614664802,0.0,5.38870624324859,1.1155245851841542,2.6457513110645907,1.791759469228055,2.3978952727983707,5,13.139783432887928,26,3.8519691984156874,4764,4,0,1,0,0,0,1
